Ticket.ID,Ticket.Created,Date.of.Issue,Time.of.Issue,Form,Method,Issue,Caller.ID.Number,Type.of.Call.or.Messge,Advertiser.Business.Number,Zip,Location..Center.point.of.the.Zip.Code.
1106042,07/27/2016 04:26:56 PM +0000,7/27/2016,10:33 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,800-873-5869,Prerecorded Voice,NA,1028,"MA 01028
(42.063763, -72.502472)"
1107204,07/27/2016 10:38:19 PM +0000,7/27/2016,12:00 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),800-230-8103,Prerecorded Voice,NA,43614,"OH 43614
(41.602859, -83.627858)"
1001336,05/25/2016 07:38:31 PM +0000,5/25/2016,2:21 P.M.,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,407-547-1001,2140,"MA 02140
(42.392859, -71.129915)"
1002023,05/25/2016 11:00:25 PM +0000,5/25/2016,5:20 PM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),585-225-5659,Abandoned Calls,NA,14626,"NY 14626
(43.214513, -77.707056)"
1182377,09/08/2016 04:22:36 PM +0000,9/8/2016,10:10 AM,Phone,Wired,Robocalls,206-487-7197,Prerecorded Voice,NA,33133,"FL 33133
(25.731554, -80.243005)"
1000513,05/25/2016 03:32:13 PM +0000,5/25/2016,9:38 A.M.,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),561-665-7794,Live Voice,NA,32110,"FL 32110
(29.417394, -81.321154)"
1077590,07/10/2016 07:28:19 PM +0000,7/8/2016,11:21 AM,Phone,Wired,Robocalls,646-369-1369,Prerecorded Voice,646-369-1369,45040,"OH 45040
(39.346713, -84.312577)"
1107314,07/27/2016 11:11:03 PM +0000,7/27/2016,4:43 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Prerecorded Voice,262-909-8795,53143,"WI 53143
(42.563953, -87.830845)"
1002104,05/25/2016 11:41:52 PM +0000,5/24/2016,NA,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),850-290-5177,Abandoned Calls,NA,71360,"LA 71360
(31.337027, -92.36968)"
1002031,05/25/2016 11:04:43 PM +0000,5/25/2016,3:00 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,469-242-6830,92020,"CA 92020
(32.795204, -116.971677)"
1001883,05/25/2016 10:21:39 PM +0000,5/25/2016,4:45 p.m.,Phone,Wired,Telemarketing (including do not call and spoofing),234-425-9085,Prerecorded Voice,NA,48730,"MI 48730
(44.348553, -83.477738)"
1107562,07/28/2016 01:11:15 AM +0000,7/27/2016,5:51 PM,Phone,Wired,Telemarketing (including do not call and spoofing),617-841-8578,Abandoned Calls,NA,20882,"MD 20882
(39.227609, -77.159627)"
1106373,07/27/2016 06:17:48 PM +0000,7/27/2016,1:02 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),251-747-5765,Prerecorded Voice,NA,37917,"TN 37917
(35.997192, -83.916141)"
1056284,06/27/2016 05:09:53 AM +0000,6/8/2016,10:53 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),757-201-9871,Prerecorded Voice,NA,3878,"NH 03878-2727
(43.264334, -70.866346)"
1031483,06/11/2016 06:17:17 PM +0000,6/11/2016,9:24 a.m.,Phone,Wired,Robocalls,253-271-5525,Prerecorded Voice,NA,98012,"WA 98012
(47.843376, -122.201515)"
1107157,07/27/2016 10:17:46 PM +0000,7/27/2016,5:10 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,336-663-0638,Prerecorded Voice,NA,40220,"KY 40220
(38.214712, -85.620151)"
1001711,05/25/2016 09:27:07 PM +0000,5/25/2016,4:15 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),610-743-4769,Prerecorded Voice,610-743-4769,13202,"NY 13202
(43.044681, -76.15034)"
1001288,05/25/2016 07:26:01 PM +0000,5/25/2016,2:00 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Abandoned Calls,NA,23221,"VA 23221
(37.55609, -77.488525)"
1002378,05/26/2016 02:23:52 AM +0000,5/20/2016,8:28 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Abandoned Calls,860-519-8720,653,"CT 00653-1605
(17.992983, -66.898712)"
1143683,08/17/2016 06:24:39 PM +0000,8/17/2016,8:00 a.m.,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,NA,94534,"CA 94534
(38.240285, -122.11101)"
1001314,05/25/2016 07:34:08 PM +0000,5/25/2016,1:17 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),936-367-4087,Prerecorded Voice,NA,37076,"TN 37076
(36.175185, -86.5933)"
1107725,07/28/2016 03:43:49 AM +0000,7/27/2016,7:13 p.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Prerecorded Voice,NA,90028,"CA 90028
(34.09981, -118.327083)"
1001956,05/25/2016 10:38:34 PM +0000,5/25/2016,12:22 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),806-576-3005,Live Voice,NA,97219,"OR 97219
(45.456622, -122.705771)"
1106109,07/27/2016 04:47:15 PM +0000,7/27/2016,9:45 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),855-551-7545,Live Voice,NA,30017,"GA 30017
(33.88827, -83.964368)"
1002300,05/26/2016 01:18:47 AM +0000,5/23/2016,2:48 PM,Phone,Wired,Telemarketing (including do not call and spoofing),832-941-1172,Abandoned Calls,NA,75758,"TX 75758
(32.261679, -95.515713)"
1001513,05/25/2016 08:25:14 PM +0000,5/25/2016,3:07 p.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,214-699-5859,Prerecorded Voice,214-699-5859,48307,"MI 48307
(42.658525, -83.124633)"
1002272,05/26/2016 01:03:03 AM +0000,5/25/2016,7:45 PM,Phone,Wired,Telemarketing (including do not call and spoofing),360-763-3236,Live Voice,979-318-4842,1982,"MA 01982
(42.622656, -70.857941)"
1001241,05/25/2016 07:09:04 PM +0000,5/25/2016,11:57 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),980-365-0953,Text Message,NA,28081,"NC 28081
(35.498407, -80.657739)"
1144534,08/17/2016 10:15:20 PM +0000,7/9/2016,3:16 PM,Phone,Wired,Telemarketing (including do not call and spoofing),786-345-9064,Abandoned Calls,NA,0,"CA 00000
(18.113421, -66.163661)"
1000495,05/25/2016 03:26:15 PM +0000,5/25/2016,10:15 AM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),215-590-0119,Prerecorded Voice,NA,19064,"PA 19064
(39.931914, -75.338256)"
1002620,05/26/2016 07:00:58 AM +0000,5/18/2016,8:02 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),888-986-8149,Abandoned Calls,888-986-8149,99577,"AK 99577
(61.301318, -149.488434)"
1002316,05/26/2016 01:29:45 AM +0000,5/25/2016,12:17 PM,Phone,Wired,Telemarketing (including do not call and spoofing),512-675-7561,Abandoned Calls,NA,75758,"TX 75758
(32.261679, -95.515713)"
1106386,07/27/2016 06:21:33 PM +0000,7/27/2016,12:00 p.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,352-277-5259,Abandoned Calls,NA,60098,"IL 60098
(42.319775, -88.44789)"
1002356,05/26/2016 02:13:50 AM +0000,5/20/2016,5:15 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Abandoned Calls,860-822-2600,653,"CT 00653-1605
(17.992983, -66.898712)"
1000530,05/25/2016 03:33:50 PM +0000,5/25/2016,10:30 a.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Abandoned Calls,NA,30305,"GA 30305
(33.833696, -84.387435)"
1107374,07/27/2016 11:33:20 PM +0000,7/27/2016,6:15 PM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),866-440-3916,Live Voice,888-337-7253,21046,"MD 21046
(39.175, -76.846558)"
1000435,05/25/2016 02:43:17 PM +0000,5/25/2016,9:40 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,307-308-6953,Prerecorded Voice,NA,22204,"VA 22204
(38.860985, -77.098705)"
1182186,09/08/2016 02:55:06 PM +0000,9/8/2016,9:30 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,607-794-1016,Prerecorded Voice,607-794-1016,23226,"VA 23226
(37.582264, -77.517645)"
1105888,07/27/2016 03:16:36 PM +0000,7/27/2016,10:00 AM,Phone,Wired,Telemarketing (including do not call and spoofing),402-601-7717,Prerecorded Voice,NA,23168,"VA 23168
(37.402331, -76.822443)"
1106730,07/27/2016 08:17:18 PM +0000,7/27/2016,3:11 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Prerecorded Voice,NA,45039,"OH 45039
(39.326764, -84.239792)"
1107759,07/28/2016 04:33:24 AM +0000,7/27/2016,7:43 p.m.,Phone,Wired,Telemarketing (including do not call and spoofing),818-555-0135,Abandoned Calls,NA,95642,"CA 95642
(38.358191, -120.740373)"
1106465,07/27/2016 06:49:26 PM +0000,7/27/2016,1:40 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,641-751-1633,Prerecorded Voice,NA,21136,"MD 21136
(39.474057, -76.809743)"
1182374,09/08/2016 04:22:28 PM +0000,9/9/2016,10:30 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Live Voice,330-836-7919,44107,"OH 44107
(41.48209, -81.800673)"
1025007,06/08/2016 02:08:12 PM +0000,5/30/2016,9:00 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),516-635-4085,Live Voice,NA,19152,"PA 19152
(40.060144, -75.047721)"
1001438,05/25/2016 08:00:25 PM +0000,5/20/2016,6:55 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,213-973-6402,Abandoned Calls,NA,95860,"CA 95860
(38.582087, -121.50012)"
1002458,05/26/2016 02:57:01 AM +0000,5/25/2016,9:23 PM,Phone,Wired,Telemarketing (including do not call and spoofing),701-843-8845,Live Voice,NA,25541,"WV 25541
(38.446529, -82.135181)"
1001071,05/25/2016 06:15:07 PM +0000,5/25/2016,12:05 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),701-354-7218,Prerecorded Voice,NA,55407,"MN 55407
(44.936152, -93.254012)"
1001347,05/25/2016 07:42:16 PM +0000,5/25/2016,2:30 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Abandoned Calls,312-878-9025,1832,"MA 01832
(42.784128, -71.119597)"
1001948,05/25/2016 10:34:39 PM +0000,5/23/2016,6:26 p.m.,Phone,Wired,Telemarketing (including do not call and spoofing),707-255-1697,Live Voice,NA,94558,"CA 94558-3317
(38.316913, -122.304985)"
1059405,06/28/2016 07:45:55 PM +0000,6/28/2016,12:12 PM,Phone,Wired,Robocalls,208-651-4038,Prerecorded Voice,NA,55025,"MN 55025
(45.266733, -92.998705)"
1002166,05/26/2016 12:13:07 AM +0000,5/25/2016,6:52 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),402-672-8871,Prerecorded Voice,NA,22980,"VA 22980
(38.084848, -78.897703)"
1002625,05/26/2016 07:38:41 AM +0000,5/23/2016,1:15 PM,Phone,Wired,Robocalls,276-339-6648,Prerecorded Voice,NA,22079,"VA 22079
(38.698826, -77.214742)"
1106893,07/27/2016 09:06:08 PM +0000,7/27/2016,8:54 AM,Phone,Wired,Robocalls,206-565-9501,Prerecorded Voice,206-565-9501,80528,"CO 80528
(40.497222, -105.003012)"
1058838,06/28/2016 04:39:08 PM +0000,6/28/2016,10:25 a.m.,Phone,Wired,Robocalls,423-223-1667,Prerecorded Voice,NA,20711,"MD 20711
(38.804081, -76.656076)"
1002352,05/26/2016 02:10:38 AM +0000,5/20/2016,6:43 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Abandoned Calls,717-282-9815,653,"CT 00653-1605
(17.992983, -66.898712)"
1182435,09/08/2016 04:39:48 PM +0000,9/8/2016,9:30 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Prerecorded Voice,213-395-9083,81504,"CO 81504
(39.083119, -108.487805)"
1000907,05/25/2016 05:31:24 PM +0000,5/25/2016,11:25 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,781-251-1011,Prerecorded Voice,NA,70065,"LA 70065
(30.025776, -90.253589)"
1106861,07/27/2016 08:57:41 PM +0000,7/27/2016,3:00 PM,Phone,Wired,Robocalls,800-599-2335,Autodialed Live Voice Call,800-599-2335,43017,"OH 43017
(40.115553, -83.130878)"
1182227,09/08/2016 03:15:57 PM +0000,9/8/2016,8:55 PM,Phone,Wired,Telemarketing (including do not call and spoofing),903-405-2077,Live Voice,NA,76245,"TX 76245
(33.834405, -96.845797)"
1002262,05/26/2016 12:56:57 AM +0000,5/25/2016,12:05 PM,Phone,Wired,Robocalls,302-333-5832,Prerecorded Voice,302-333-5832,75474,"TX 75474
(32.91406, -96.111789)"
1182328,09/08/2016 03:59:08 PM +0000,9/8/2016,9:51 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),760-509-8388,Abandoned Calls,NA,54487,"WI 54487
(45.503683, -89.745515)"
1106374,07/27/2016 06:18:15 PM +0000,7/27/2016,10:16 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Live Voice,NA,77447,"TX 77447
(30.074849, -95.81845)"
1106431,07/27/2016 06:37:03 PM +0000,7/25/2016,1:30 p.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,206-701-7426,Prerecorded Voice,206-701-7426,23502,"VA 23502
(36.85514, -76.211282)"
1002425,05/26/2016 02:42:57 AM +0000,5/25/2016,9:00 PM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),786-655-5834,Abandoned Calls,NA,33321,"FL 33321
(26.212728, -80.267568)"
1001853,05/25/2016 10:14:58 PM +0000,5/25/2016,1:56 PM,Phone,Wired,Telemarketing (including do not call and spoofing),323-251-2339,Live Voice,NA,93703,"CA 93703
(36.768948, -119.763112)"
1146891,08/18/2016 09:59:55 PM +0000,8/18/2016,1:30 PM,Phone,Wired,Telemarketing (including do not call and spoofing),213-342-8382,Live Voice,NA,20850,"MD 20850
(39.092462, -77.178614)"
1182140,09/08/2016 02:32:12 PM +0000,9/7/2016,9:22 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,347-899-4283,Prerecorded Voice,NA,21093,"MD 21093
(39.443584, -76.629467)"
1182314,09/08/2016 03:50:03 PM +0000,9/8/2016,9:48 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),317-527-5321,Prerecorded Voice,NA,46037,"IN 46037
(39.96033, -85.949933)"
1000581,05/25/2016 03:49:36 PM +0000,5/25/2016,9:25 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),201-285-8120,Prerecorded Voice,201-285-8120,68847,"NE 68847
(40.73172, -99.034443)"
1056068,06/26/2016 09:54:08 PM +0000,6/26/2016,3:28 PM,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Abandoned Calls,585-433-0969,55305,"MN 55305
(44.954693, -93.432257)"
1001007,05/25/2016 05:58:48 PM +0000,5/25/2016,12:30 p.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Prerecorded Voice,NA,49464,"MI 49464
(42.832682, -85.992187)"
1106887,07/27/2016 09:03:36 PM +0000,7/27/2016,3:30 PM,Phone,Internet (VOIP),Robocalls,NA,Prerecorded Voice,NA,10019,"NY 10019
(40.765455, -73.988867)"
1000856,05/25/2016 05:17:46 PM +0000,5/25/2016,11:51 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),216-323-2314,Live Voice,216-323-2314,43214,"OH 43214
(40.051954, -83.019191)"
1001813,05/25/2016 10:03:58 PM +0000,5/25/2016,1:45 PM,Phone,Wired,Telemarketing (including do not call and spoofing),209-362-3854,Live Voice,209-362-3854,94509,"CA 94509
(37.993814, -121.81295)"
1000326,05/25/2016 01:02:31 PM +0000,5/25/2016,7:24 PM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),877-705-6767,Abandoned Calls,NA,60504,"IL 60504-8149
(41.771365, -88.226673)"
1106980,07/27/2016 09:27:47 PM +0000,7/27/2016,11:30 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),310-929-1009,Live Voice,NA,95688,"CA 95688
(38.396893, -121.990331)"
1001655,05/25/2016 09:11:10 PM +0000,5/25/2016,3:05 p.m.,Phone,Wired,Robocalls,702-781-4288,Prerecorded Voice,702-781-4288,78745,"TX 78745
(30.206782, -97.798214)"
1000664,05/25/2016 04:14:44 PM +0000,5/25/2016,8:00 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,NA,92620,"CA 92620
(33.708843, -117.758618)"
1001170,05/25/2016 06:47:25 PM +0000,5/25/2016,1:30 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),248-289-9110,Live Voice,NA,20170,"VA 20170
(38.979271, -77.381169)"
1024974,06/08/2016 01:33:07 PM +0000,6/1/2016,NA,Phone,Wired,Telemarketing (including do not call and spoofing),877-290-1033,Abandoned Calls,NA,55707,"MN 55707
(46.541162, -92.626163)"
1001746,05/25/2016 09:40:41 PM +0000,5/25/2016,2:37 PM,Phone,Wired,Telemarketing (including do not call and spoofing),206-823-3351,Abandoned Calls,206-823-3351,28306,"NC 28306
(34.977387, -78.924052)"
1182269,09/08/2016 03:30:26 PM +0000,9/7/2016,4:00 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,603-371-9507,Prerecorded Voice,NA,3054,"NH 03054
(42.857362, -71.51436)"
1001796,05/25/2016 09:57:59 PM +0000,5/25/2016,4:48 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Abandoned Calls,978-219-6301,11731,"NY 11731
(40.864834, -73.317892)"
1001410,05/25/2016 07:53:27 PM +0000,5/25/2016,11:33 AM,Phone,Wired,Telemarketing (including do not call and spoofing),339-205-1412,Prerecorded Voice,NA,78247,"TX 78247-1625
(29.575237, -98.37841)"
1105997,07/27/2016 04:11:31 PM +0000,7/27/2016,11:06 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,201-660-1538,Prerecorded Voice,NA,7747,"NJ 07747
(40.412556, -74.242861)"
1001034,05/25/2016 06:04:27 PM +0000,5/25/2016,11:45 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),305-358-4856,Prerecorded Voice,NA,64108,"MO 64108
(39.084418, -94.583684)"
1002157,05/26/2016 12:05:49 AM +0000,5/25/2016,5:56 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),714-455-1321,Live Voice,714-455-1321,16335,"PA 16335
(41.632921, -80.155943)"
1002058,05/25/2016 11:14:53 PM +0000,5/25/2016,11:04 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),310-862-0191,Prerecorded Voice,NA,94123,"CA 94123
(37.800677, -122.436863)"
1107214,07/27/2016 10:42:06 PM +0000,7/27/2016,4:33 p.m.,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),NA,Live Voice,385-249-1221,73112,"OK 73112
(35.518064, -97.572741)"
1000322,05/25/2016 12:56:54 PM +0000,5/24/2016,8:08 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),626-691-9090,Live Voice,626-691-9090,7481,"NJ 07481
(40.998076, -74.167269)"
1002448,05/26/2016 02:48:23 AM +0000,5/17/2016,7:28 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Abandoned Calls,860-295-3488,653,"CT 00653-1605
(17.992983, -66.898712)"
1182327,09/08/2016 03:58:00 PM +0000,9/8/2016,9:45 A.M.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),312-397-9957,Live Voice,312-397-9957,60130,"IL 60130
(41.871132, -87.812554)"
1107540,07/28/2016 12:54:50 AM +0000,7/27/2016,4:30 PM,Phone,Wired,Telemarketing (including do not call and spoofing),347-246-4410,Prerecorded Voice,NA,21403,"MD 21403
(38.947537, -76.48886)"
1107334,07/27/2016 11:16:10 PM +0000,7/27/2016,2:15 PM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),760-331-2607,Prerecorded Voice,415-914-1879,22033,"VA 22033
(38.874054, -77.384714)"
1001262,05/25/2016 07:18:05 PM +0000,5/25/2016,2:07 PM,Phone,Wired,Telemarketing (including do not call and spoofing),866-875-4796,Live Voice,NA,35160,"AL 35160
(33.400724, -86.103464)"
1182198,09/08/2016 03:02:13 PM +0000,9/8/2016,9:40 a.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,NA,21230,"MD 21230
(39.26895, -76.625094)"
1001687,05/25/2016 09:22:22 PM +0000,5/25/2016,11:35 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),331-214-0491,Text Message,331-214-0491,95620,"CA 95620
(38.426073, -121.791051)"
1002313,05/26/2016 01:26:40 AM +0000,5/25/2016,7:00 p.m.,Phone,Wired,Robocalls,NA,Autodialed Live Voice Call,NA,56262,"MN 56262
(45.119236, -95.866895)"
1001524,05/25/2016 08:31:19 PM +0000,5/25/2016,2:00 P.M.,Phone,Wireless (cell phone/other mobile device),Robocalls,815-387-9400,Abandoned Calls,NA,53105,"WI 53105
(42.661508, -88.277547)"
