case_ID,wave,year,weight_wave,weight_aggregate,happening,cause_original,cause_other_text,cause_recoded,sci_consensus,worry,harm_personally,harm_US,harm_dev_countries,harm_future_gen,harm_plants_animals,when_harm_US,reg_CO2_pollutant,reg_utilities,fund_research,reg_coal_emissions,discuss_GW,hear_GW_media,gender,age,age_category,generation,educ,educ_category,minincome,income_category,race,ideology,party,party_w_leaners,party_x_ideo,registered_voter,region9,region4,religion,religion_other_nonchristian,evangelical,service_attendance,marit_status,employment,house_head,house_size,house_ages0to1,house_ages2to5,house_ages6to12,house_ages13to17,house_ages18plus,house_type,house_own
33144,16,9,1.2641,1.17801886,2,1,,6,2,1,1,2,2,2,2,3,2,NA,4,2,1,4,2,55,3,4,13,4,150000,3,1,4,1,1,5,1,6,3,1,,1,5,1,1,2,4,0,0,0,0,4,1,1
33145,16,9,0.8102,0.75502799,3,2,,4,4,2,2,3,3,4,3,3,3,NA,3,3,1,4,1,55,3,4,12,4,100000,3,1,4,1,1,5,1,7,3,1,,1,5,1,1,2,2,0,0,0,0,2,1,1
33146,16,9,0.4474,0.4169335,3,1,,6,4,3,3,4,4,4,4,6,4,NA,4,4,3,5,1,61,3,4,13,4,20000,1,1,2,2,2,1,1,5,3,1,,2,3,5,5,2,1,0,0,0,0,1,3,2
33147,16,9,0.9093,0.8473796,3,1,,6,4,4,3,4,4,4,4,6,4,NA,4,4,3,4,1,33,1,2,13,4,60000,2,1,1,2,2,1,1,2,1,13,,2,1,6,1,2,2,0,0,0,0,2,1,1
33148,16,9,0.4558,0.42476149,1,2,,4,2,1,1,1,1,1,1,1,1,NA,2,1,3,5,1,65,3,4,12,4,85000,2,1,5,3,1,5,1,5,3,13,,2,1,5,5,2,1,0,0,0,0,1,1,1
33149,16,9,1.7167,1.59979825,2,2,,4,1,1,1,0,0,0,0,2,3,NA,3,3,1,0,1,44,2,3,9,2,125000,3,1,3,5,4,-2,2,3,2,3,,2,1,1,1,2,4,0,2,0,0,2,1,1
33150,16,9,0.6554,0.61076937,3,3,Combination of both,5,4,3,3,4,4,4,3,6,3,NA,4,3,3,5,1,73,3,5,12,4,100000,3,1,3,4,2,2,1,9,4,15,,2,2,1,5,2,3,0,0,0,0,3,1,1
33152,16,9,0.8263,0.77003163,3,1,,6,4,3,2,3,4,4,4,6,4,NA,4,4,2,5,2,63,3,4,12,4,85000,2,4,1,3,2,1,1,8,4,5,,2,4,1,2,2,2,0,0,0,0,2,1,1
33153,16,9,0.9404,0.87636179,3,2,,4,1,3,3,4,4,4,0,2,3,NA,4,3,3,3,1,56,3,4,9,2,35000,1,2,3,2,2,2,1,6,3,1,,1,1,3,1,2,2,0,0,0,0,2,3,2
33154,16,9,2.2012,2.05130536,3,1,,6,4,3,2,2,4,4,4,4,4,NA,3,3,2,0,1,33,1,2,10,3,100000,3,2,2,2,2,1,1,3,2,2,,2,3,6,1,1,1,0,0,0,0,1,1,1
33155,16,9,1.0751,1.00188915,3,1,,6,4,4,3,3,4,4,4,6,4,NA,4,4,3,4,1,41,2,3,13,4,85000,2,1,1,2,2,1,1,5,3,14,,2,1,1,1,2,2,0,0,0,0,2,1,2
33156,16,9,0.7602,0.70843283,3,1,,6,2,3,2,3,3,4,3,4,3,NA,3,3,2,3,2,57,3,4,9,2,50000,2,1,4,5,4,-2,2,2,1,15,,2,1,1,6,2,2,0,0,0,0,2,1,1
33157,16,9,0.8113,0.75605308,3,2,,4,1,2,2,2,2,3,3,5,4,NA,4,4,1,1,2,73,3,5,9,2,20000,1,1,2,2,2,1,1,5,3,5,,2,1,1,5,2,1,0,0,0,0,1,1,1
33158,16,9,1.1064,1.03105772,2,2,,4,2,2,0,0,0,0,0,3,3,NA,3,3,2,3,1,34,1,2,10,3,50000,2,1,4,1,1,5,1,8,4,-1,,2,5,1,1,2,5,0,2,1,0,2,1,1
33159,16,9,1.4441,1.34576144,1,1,,6,2,2,2,2,2,2,2,1,3,NA,2,3,1,3,2,35,2,2,11,3,75000,2,1,4,1,1,5,1,5,3,9,,1,5,1,7,2,7,1,0,2,2,2,1,1
33160,16,9,2.5596,2.38529948,3,1,,6,2,2,1,1,1,1,1,6,3,NA,4,2,1,1,1,44,2,3,10,3,100000,3,4,2,2,2,1,1,2,1,11,,2,6,1,1,2,3,1,0,0,0,2,1,1
33161,16,9,0.6807,0.63434652,3,1,,6,4,4,3,3,4,4,4,5,4,NA,4,4,4,5,1,58,3,4,13,4,100000,3,1,3,3,3,3,1,2,1,3,,2,5,1,1,2,5,0,0,0,2,3,1,1
33162,16,9,0.4125,0.38441008,2,2,,4,1,2,2,3,3,3,3,1,3,NA,3,2,2,3,1,72,3,5,11,3,30000,1,1,4,3,1,5,1,8,4,2,,1,2,6,5,2,2,0,0,0,0,2,1,1
33163,16,9,0.877,0.81727912,3,1,,6,4,3,2,2,3,4,4,5,4,NA,4,4,2,4,2,58,3,4,12,4,200000,3,1,3,3,2,2,1,8,4,3,,2,2,1,1,2,2,0,0,0,0,2,1,1
33164,16,9,1.1042,1.02900753,3,1,,6,4,3,2,4,4,4,4,5,3,NA,4,3,2,4,2,32,1,2,12,4,75000,2,1,1,2,2,1,1,7,3,14,,2,1,6,1,2,2,0,0,0,0,2,3,2
33165,16,9,2.8978,2.70046914,3,1,,6,1,2,2,2,2,2,2,6,2,NA,3,2,2,2,1,18,1,1,7,1,75000,2,4,3,5,4,-2,2,9,4,15,,2,6,5,7,1,3,0,0,0,1,2,1,1
33166,16,9,2.0382,1.89940514,3,1,,6,1,3,4,4,0,3,4,3,2,NA,3,2,2,1,2,40,2,3,10,3,75000,2,4,1,5,4,-2,1,2,1,3,,2,3,6,1,2,4,0,2,0,0,2,3,2
33167,16,9,0.9048,0.84318603,2,2,,4,2,2,0,0,0,0,0,3,3,NA,2,3,1,0,2,54,2,4,9,2,50000,2,1,3,5,4,-2,1,7,3,3,,2,4,5,1,2,1,0,0,0,0,1,4,1
33168,16,9,0.5561,0.51823138,2,1,,6,1,1,1,1,1,1,2,2,3,NA,4,3,1,2,1,59,3,4,13,4,40000,1,1,3,1,1,4,1,7,3,1,,1,5,1,5,2,2,0,0,0,0,2,1,1
33169,16,9,1.5104,1.40754662,3,2,,4,4,2,2,2,2,2,2,6,3,NA,3,3,1,2,1,58,3,4,11,3,15000,1,4,5,1,1,5,1,8,4,1,,1,5,3,6,1,4,0,0,0,0,4,1,2
33170,16,9,0.9725,0.90627588,3,3,Combination of man and environment,5,4,3,2,3,3,4,3,6,3,NA,4,3,3,5,2,75,3,5,13,4,150000,3,1,2,2,2,1,1,4,2,3,,2,5,1,5,2,2,0,0,0,0,2,1,1
33171,16,9,1.4397,1.34166106,2,1,,6,1,2,2,3,2,3,3,4,3,NA,4,2,2,2,1,27,1,2,11,3,50000,2,1,4,1,1,5,1,2,1,15,,3,2,6,1,2,2,0,0,0,0,2,3,2
33172,16,9,2.0383,1.89949833,3,2,,4,4,2,1,1,1,2,2,1,3,NA,3,4,2,3,2,19,1,1,8,1,50000,2,2,4,2,2,2,1,5,3,1,,2,3,5,7,1,8,0,0,1,1,6,3,2
33173,16,9,1.3913,1.29655695,2,2,,4,2,2,1,1,1,2,3,2,3,NA,2,3,3,5,1,49,2,3,10,3,100000,3,4,4,1,1,5,1,8,4,3,,2,3,1,1,2,4,0,0,0,0,4,1,1
33174,16,9,0.6903,0.64329279,3,3,Both of the above,5,4,3,2,3,3,4,4,6,3,NA,4,3,3,5,1,49,2,3,11,3,85000,2,1,2,2,2,1,1,2,1,2,,1,3,1,1,1,4,0,0,0,2,2,1,1
33175,16,9,1.7342,1.61610656,3,2,,4,4,3,3,3,3,4,4,4,3,NA,3,3,2,5,1,51,2,3,10,3,175000,3,2,3,2,2,2,1,7,3,1,,1,5,1,1,2,4,0,0,1,1,2,1,1
33176,16,9,0.2362,0.22011554,2,2,,4,1,2,3,3,4,3,4,4,3,NA,4,4,1,0,1,76,3,5,9,2,25000,1,3,3,3,1,4,1,7,3,11,,3,5,1,5,2,2,0,0,0,0,2,1,1
33177,16,9,0.3586,0.33418049,3,1,,6,4,4,2,3,3,4,4,6,4,NA,4,4,3,5,1,67,3,4,13,4,60000,2,1,1,2,2,1,1,8,4,13,,2,1,3,2,2,1,0,0,0,0,1,1,1
33178,16,9,0.9006,0.83927204,3,2,,4,4,3,3,3,3,3,4,5,3,NA,3,2,1,4,1,26,1,2,12,4,30000,1,1,3,3,1,4,1,8,4,4,,2,5,1,7,2,3,1,0,0,0,2,3,2
33179,16,9,1.2838,1.19637735,3,3,both human and nature,5,2,3,3,4,4,4,4,5,3,NA,3,4,2,3,2,30,1,2,9,2,25000,1,1,3,2,2,2,1,5,3,15,,2,1,1,7,2,4,0,0,2,0,2,3,2
33180,16,9,0.8304,0.77385243,3,1,,6,1,1,2,2,2,2,2,2,4,NA,4,4,1,0,1,51,2,3,9,2,60000,2,1,3,1,1,4,2,5,3,11,,1,5,3,4,1,3,0,0,0,0,3,1,1
33181,16,9,0.7656,0.7134651,3,1,,6,4,4,3,4,4,4,4,3,4,NA,4,4,3,4,1,76,3,5,14,4,85000,2,4,3,2,2,2,1,7,3,2,,2,3,1,5,2,3,0,0,0,0,3,1,1
33182,16,9,1.383,1.2888221500000001,3,1,,6,4,3,3,3,3,4,4,6,4,NA,4,3,1,3,2,43,2,3,12,4,30000,1,3,4,5,4,-2,1,2,1,15,,2,1,5,1,2,1,0,0,0,0,1,3,2
33184,16,9,2.091,1.94860963,3,1,,6,4,3,3,4,4,4,4,6,3,NA,4,3,2,2,1,36,2,2,10,3,35000,1,4,3,3,3,3,1,7,3,11,,1,5,1,1,2,4,1,1,0,0,2,1,1
33185,16,9,1.0456,0.974398,3,3,Both human activities and natural environment changes,5,2,3,4,4,4,4,4,5,3,NA,3,3,1,1,1,51,2,3,5,1,7500,1,1,4,5,4,-2,2,5,3,15,,2,1,1,5,2,4,0,0,0,0,4,1,1
33186,16,9,1.4154,1.31901581,3,1,,6,4,2,2,3,3,4,4,6,3,NA,4,3,2,4,1,31,1,2,10,3,60000,2,1,2,2,2,1,1,5,3,13,,2,1,6,1,2,2,0,0,0,0,2,1,2
33187,16,9,0.935,0.87132951,3,1,,6,4,3,3,4,4,4,4,5,3,NA,4,2,3,4,2,25,1,2,12,4,125000,3,1,3,3,3,3,1,9,4,3,,2,2,5,1,2,2,0,0,0,0,2,3,2
33188,16,9,0.8332,0.77646176,3,1,,6,4,4,3,3,4,4,4,6,3,NA,4,4,3,4,2,74,3,5,9,2,100000,3,1,3,3,3,3,1,9,4,2,,2,1,1,5,2,2,0,0,0,0,2,1,1
33189,16,9,1.6738,1.55981961,3,2,,4,1,2,1,1,1,1,2,4,3,NA,3,2,1,4,2,52,2,3,9,2,20000,1,3,3,2,2,2,1,7,3,1,,1,2,1,1,2,2,0,0,0,0,2,1,1
33190,16,9,0.8642,0.80535076,2,1,,6,1,3,2,3,2,3,3,5,2,NA,3,3,1,1,1,32,1,2,12,4,30000,1,1,3,3,3,3,5,3,2,11,,3,5,5,1,2,1,0,0,0,0,1,1,1
33191,16,9,1.0668,0.99415435,3,2,,4,2,2,2,3,4,0,4,3,3,NA,3,2,2,3,2,63,3,4,11,3,60000,2,2,4,2,2,2,1,5,3,9,,1,5,1,5,2,2,0,0,0,0,2,1,1
33192,16,9,0.4574,0.42625253,2,2,,4,2,2,1,1,2,2,2,2,2,NA,3,1,1,5,1,68,3,4,10,3,15000,1,1,3,1,1,4,1,9,4,13,,2,1,3,5,1,1,0,0,0,0,1,1,1
33193,16,9,1.0013,0.93311469,3,1,,6,4,3,0,3,4,4,4,5,4,NA,4,3,3,5,1,65,3,4,11,3,85000,2,4,4,3,1,5,1,7,3,3,,1,5,1,1,2,2,0,0,0,0,2,1,1
33194,16,9,1.4943,1.39254298,2,3,Don't know.,1,1,2,0,0,0,0,0,5,4,NA,4,4,1,1,2,58,3,4,7,1,85000,2,2,3,2,2,2,1,5,3,3,,1,3,3,1,2,2,0,0,0,0,2,2,1
33195,16,9,0.5852,0.54534976,1,2,,4,2,2,2,2,3,2,2,2,3,NA,3,1,2,5,1,65,3,4,10,3,12500,1,1,4,1,1,5,1,5,3,15,,2,4,1,2,2,3,0,0,0,0,3,1,1
33197,16,9,1.6857,1.57090925,1,4,,3,4,2,2,2,2,2,2,1,2,NA,1,2,1,2,2,34,1,2,9,2,25000,1,4,2,1,1,4,1,9,4,1,,1,6,1,1,2,4,0,0,1,0,3,1,1
33199,16,9,0.979,0.91233325,2,4,,3,1,2,0,0,0,0,0,1,2,NA,2,2,1,0,2,27,1,2,9,2,30000,1,1,5,5,4,-2,4,4,2,15,,3,1,6,1,2,3,0,1,0,0,2,4,1
33200,16,9,1.2633,1.17727333,3,2,,4,2,4,4,4,4,4,4,5,4,NA,4,3,1,0,2,53,2,4,10,3,85000,2,4,3,2,2,2,1,2,1,3,,2,5,3,1,2,7,0,0,0,0,7,2,3
33201,16,9,1.4959,1.39403402,1,2,,4,3,1,1,1,1,2,1,2,1,NA,3,2,1,3,2,91,3,6,8,1,25000,1,4,3,3,1,4,1,3,2,3,,2,5,2,5,2,4,0,0,0,0,4,1,1
33202,16,9,0.4595,0.42820953,1,4,,3,2,1,1,2,1,2,1,1,1,NA,3,1,3,5,1,64,3,4,14,4,100000,3,1,5,1,1,5,1,9,4,1,,1,6,1,1,2,2,0,0,0,0,2,1,1
33203,16,9,1.9538,1.82075251,3,1,,6,3,3,3,3,2,3,2,4,3,NA,2,4,2,3,1,25,1,2,8,1,35000,1,1,5,1,1,5,1,5,3,1,,2,4,6,1,1,3,0,0,0,0,3,1,2
33204,16,9,1.4012,1.30578279,3,3,both human and natural changes,5,1,3,3,3,3,4,4,3,3,NA,4,4,3,2,2,23,1,2,8,1,35000,1,2,3,2,2,2,1,8,4,9,,1,6,5,2,1,3,0,1,0,0,2,1,2
33205,16,9,0.5278,0.49185852,1,4,,3,2,1,1,1,1,1,1,1,1,NA,1,1,1,0,1,49,2,3,12,4,75000,2,1,3,3,1,4,1,2,1,2,,1,2,3,1,2,1,0,0,0,0,1,2,2
33206,16,9,1.5964,1.4876903,2,3,,2,1,1,1,1,1,1,1,1,1,NA,1,1,2,0,2,20,1,1,10,3,85000,2,3,5,3,3,3,5,9,4,2,,-1,3,5,1,1,4,0,0,0,0,4,1,1
33207,16,9,1.1081,1.03264196,1,2,,4,1,2,1,1,1,1,1,1,3,NA,3,4,1,3,2,35,2,2,11,3,0,1,1,3,2,2,2,1,9,4,4,,2,3,1,6,2,6,1,0,1,2,2,1,2
33208,16,9,0.8113,0.75605308,3,1,,6,4,3,3,3,4,4,3,5,3,NA,3,3,2,4,2,74,3,5,9,2,20000,1,1,3,2,2,2,1,5,3,3,,2,3,1,5,2,2,0,0,0,0,2,2,1
33209,16,9,0.7132,0.66463337,3,2,,4,4,2,0,2,2,2,2,1,3,NA,3,3,3,3,1,68,3,4,9,2,20000,1,2,3,2,2,2,1,3,2,1,,2,3,3,5,2,1,0,0,0,0,1,1,1
33210,16,9,1.9331,1.80146211,3,1,,6,4,3,3,4,4,4,4,3,3,NA,3,3,2,5,2,21,1,2,9,2,75000,2,3,4,2,2,2,2,3,2,2,,1,5,5,4,1,4,0,0,0,0,4,2,1
33212,16,9,0.9841,0.91708596,3,1,,6,4,4,3,3,4,4,4,6,4,NA,4,3,3,4,2,57,3,4,12,4,125000,3,1,3,2,2,2,1,9,4,15,,2,1,1,7,2,2,0,0,0,0,2,1,1
33213,16,9,2.3675,2.20628087,3,1,,6,4,3,3,3,4,4,4,6,4,NA,4,4,2,2,2,31,1,2,10,3,175000,3,1,1,2,2,1,1,5,3,13,,2,1,3,1,1,4,0,0,0,0,4,1,1
33214,16,9,0.8688,0.80963752,3,2,,4,4,3,3,3,4,4,4,5,3,NA,3,2,2,3,2,32,1,2,12,4,60000,2,1,3,1,1,4,1,8,4,4,,2,5,1,7,2,6,1,2,1,0,2,1,1
33215,16,9,0.6333,0.59017431,3,1,,6,2,3,3,3,3,3,3,3,4,NA,4,3,2,2,1,48,2,3,13,4,100000,3,1,3,1,1,4,1,8,4,11,,2,4,1,1,2,2,0,0,0,0,2,1,2
33216,16,9,0.5042,0.4698656,3,1,,6,4,3,2,3,4,4,4,4,3,NA,3,4,2,5,1,71,3,4,11,3,60000,2,1,3,1,1,4,1,2,1,3,,2,1,2,5,2,3,0,0,0,0,3,1,1
33217,16,9,0.9024,0.84094946,3,1,,6,4,4,3,4,4,4,4,6,4,NA,4,4,4,5,2,59,3,4,11,3,125000,3,1,2,2,2,1,1,8,4,15,,2,2,1,7,2,2,0,0,0,0,2,1,1
33218,16,9,0.6449,0.60098439,3,2,,4,2,1,2,2,2,2,3,6,3,NA,3,3,2,5,1,48,2,3,9,2,85000,2,1,4,3,1,5,1,8,4,11,,2,1,1,1,2,2,0,0,0,0,2,1,1
33219,16,9,0.4499,0.41926326,3,2,,4,2,2,3,3,4,3,3,3,2,NA,3,2,1,5,1,83,3,5,12,4,40000,1,1,4,3,3,3,1,9,4,15,,2,1,1,5,2,2,0,0,0,0,2,1,1
33220,16,9,1.1544,1.07578907,3,2,,4,4,2,1,1,2,3,2,2,2,NA,3,2,1,0,2,58,3,4,10,3,100000,3,1,3,2,2,2,1,5,3,3,,2,4,1,1,2,2,0,0,0,0,2,1,1
33221,16,9,0.8668,0.80777371,3,1,,6,4,3,2,2,2,3,3,4,3,NA,3,3,1,1,2,61,3,4,13,4,175000,3,1,2,3,1,4,1,1,1,3,,2,5,1,1,2,4,0,0,0,1,3,1,1
33222,16,9,1.0836,1.00981033,3,1,,6,4,2,2,2,4,4,4,2,3,NA,3,3,1,3,2,47,2,3,13,4,75000,2,4,3,2,2,2,1,3,2,3,,2,5,5,1,2,3,0,0,1,0,2,1,1
33223,16,9,0.6278,0.58504884,3,1,,6,4,3,3,3,4,4,4,6,4,NA,3,4,2,4,1,64,3,4,12,4,150000,3,1,3,1,1,4,1,2,1,3,,2,1,1,1,2,2,0,0,0,0,2,1,1
33224,16,9,0.6807,0.63434652,3,1,,6,4,4,3,4,4,4,4,5,3,NA,4,3,3,3,1,59,3,4,13,4,125000,3,1,2,2,2,1,1,2,1,14,,2,1,1,1,2,2,0,0,0,0,2,1,1
33225,16,9,1.6039,1.49467957,2,4,,3,1,3,2,3,2,2,2,1,2,NA,2,2,1,1,2,34,1,2,9,2,20000,1,1,3,5,4,-2,2,6,3,15,,3,3,1,7,2,5,0,1,2,0,2,3,2
33226,16,9,0.6643,0.61906331,3,1,,6,4,3,4,4,0,4,4,6,3,NA,3,3,3,4,2,82,3,5,9,2,35000,1,1,5,1,1,5,1,3,2,3,,3,5,2,2,2,1,0,0,0,0,1,1,1
33227,16,9,1.3928,1.2979548,3,1,,6,4,3,4,4,4,4,4,6,3,NA,4,4,2,4,2,35,2,2,8,1,25000,1,1,1,3,1,4,2,2,1,11,,1,2,6,4,1,5,0,2,1,0,2,1,2
33228,16,9,1.0858,1.01186051,2,2,,4,1,3,3,3,3,3,3,4,2,NA,3,2,1,0,1,46,2,3,9,2,75000,2,3,1,2,2,1,2,9,4,11,,2,3,1,3,2,4,0,0,0,1,3,3,2
33229,16,9,0.6665,0.62111349,3,1,,6,4,2,2,3,3,3,4,5,4,NA,4,4,3,3,1,50,2,3,9,2,60000,2,1,4,5,4,-2,2,1,1,15,,2,6,1,2,2,2,0,0,0,0,2,1,1
33230,16,9,0.8827,0.82259097,1,2,,4,2,1,1,1,1,1,1,1,2,NA,2,3,1,3,2,52,2,3,12,4,100000,3,1,5,1,1,5,1,7,3,2,,1,6,1,7,2,5,0,0,1,1,3,1,1
33231,16,9,2.8445,2.6507987,3,2,,4,4,3,3,3,3,3,3,6,3,NA,3,3,2,5,1,20,1,1,5,1,20000,1,4,3,5,4,-2,2,9,4,15,,2,2,5,1,1,4,0,0,1,0,3,3,2
33232,16,9,0.9335,0.86993165,3,2,,4,4,3,2,2,3,3,3,2,3,NA,4,2,3,4,2,26,1,2,12,4,50000,2,1,3,3,3,3,1,5,3,2,,1,6,1,7,2,3,0,1,0,0,2,1,2
33233,16,9,0.901,0.8396448,1,2,,4,2,1,1,1,1,1,1,1,2,NA,4,1,1,2,2,55,3,4,11,3,50000,2,1,5,3,3,3,1,6,3,11,,1,5,1,4,2,4,0,0,0,2,2,4,1
33234,16,9,0.5277,0.49176533,3,1,,6,4,3,2,2,3,4,4,5,3,NA,3,3,3,5,1,61,3,4,10,3,30000,1,1,3,2,2,2,1,6,3,3,,2,2,1,5,2,2,0,0,0,0,2,1,1
33235,16,9,0.9034,0.84188137,1,2,,4,2,2,2,3,3,3,3,1,2,NA,3,2,2,4,1,39,2,3,13,4,85000,2,1,4,3,3,3,1,1,1,2,,1,5,1,1,2,5,0,2,1,0,2,1,1
33236,16,9,0.7356,0.68550801,1,4,,3,2,1,1,1,1,1,1,1,1,NA,3,1,3,5,1,52,2,3,12,4,125000,3,1,4,3,1,5,1,4,2,2,,1,5,1,1,2,3,0,0,0,1,2,1,1
33237,16,9,2.0082,1.87144804,2,1,,6,2,4,4,0,4,0,4,6,3,NA,3,3,2,0,2,24,1,2,9,2,0,1,4,1,5,4,-2,5,5,3,3,,3,3,1,7,1,3,1,0,0,0,2,4,1
33238,16,9,1.2714,1.18482175,2,2,,4,2,2,2,2,2,2,2,2,3,NA,4,3,1,1,1,27,1,2,9,2,35000,1,1,3,1,1,4,1,2,1,11,,3,3,1,1,2,4,0,1,1,0,2,2,2
33239,16,9,2.1603,2.01319052,3,1,,6,4,3,3,4,4,4,4,2,3,NA,4,3,2,2,1,19,1,1,9,2,15000,1,2,1,2,2,1,2,5,3,15,,1,5,5,4,2,7,1,0,0,3,3,2,1
33240,16,9,0.5961,0.55550751,2,1,,6,4,2,2,2,2,2,2,1,1,NA,4,1,3,3,1,49,2,3,12,4,50000,2,1,4,3,1,5,1,4,2,2,,2,1,6,1,2,2,0,0,0,0,2,1,1
33241,16,9,0.9708,0.90469164,3,1,,6,4,2,3,3,3,4,4,6,3,NA,4,3,2,4,1,46,2,3,13,4,150000,3,1,2,3,3,3,1,4,2,3,,2,3,1,1,2,5,0,0,0,2,3,1,1
33242,16,9,0.8318,0.7751571,2,2,,4,1,3,0,0,0,0,0,6,3,NA,3,3,2,3,1,60,3,4,10,3,100000,3,2,3,1,1,4,1,2,1,15,,2,2,5,1,2,1,0,0,0,0,1,3,2
33243,16,9,0.9176,0.85511439,3,2,,4,4,2,2,3,2,3,4,2,3,NA,3,2,2,3,2,60,3,4,11,3,85000,2,1,5,1,1,5,1,8,4,3,,2,3,1,1,2,2,0,0,0,0,2,1,1
33244,16,9,1.0792,1.00570995,2,1,,6,4,2,0,0,0,0,0,3,3,NA,4,3,1,0,1,57,3,4,8,1,60000,2,2,3,2,2,2,1,8,4,1,,2,1,6,1,2,3,0,0,0,0,3,1,1
33245,16,9,2.0148,1.8775986,3,1,,6,2,2,2,2,4,4,4,2,3,NA,3,3,2,4,2,34,1,2,12,4,100000,3,3,3,5,4,-2,1,1,1,7,,2,1,6,1,1,2,0,0,0,0,2,1,1
33246,16,9,0.6795,0.63322824,2,1,,6,2,2,2,2,2,4,3,3,4,NA,3,3,2,4,1,71,3,4,10,3,25000,1,2,4,3,1,5,1,5,3,11,,1,5,3,1,2,1,0,0,0,0,1,3,2
33247,16,9,0.9144,0.8521323,3,2,,4,4,2,1,1,1,1,1,1,1,NA,3,3,2,4,2,58,3,4,7,1,0,1,1,2,3,1,4,1,2,1,3,,2,2,5,6,2,2,0,0,0,1,1,1,2
33248,16,9,1.045,0.97383886,3,2,,4,1,1,2,2,2,2,2,5,3,NA,3,3,2,0,2,67,3,4,13,4,100000,3,2,4,2,2,2,1,6,3,1,,1,6,1,5,2,3,0,0,0,0,3,1,1
33249,16,9,0.646,0.60200948,2,2,,4,1,2,0,0,0,3,3,2,3,NA,3,2,1,-1,2,60,3,4,9,2,85000,2,1,3,2,2,2,1,8,4,11,,2,1,1,1,2,3,0,0,0,0,3,1,1
33250,16,9,0.6194,0.57722085,2,2,,4,4,3,3,3,3,4,3,4,3,NA,3,3,1,5,2,46,2,3,10,3,30000,1,1,3,2,2,2,1,9,4,3,,2,2,5,1,2,5,1,1,0,0,3,1,1
33251,16,9,1.4537,1.35470771,2,1,,6,1,2,0,0,0,0,0,3,4,NA,4,4,2,3,2,44,2,3,11,3,60000,2,1,2,1,1,4,2,7,3,15,,2,1,1,7,2,4,0,1,0,0,3,1,2
33252,16,9,1.2215,1.13831978,1,2,,4,4,1,1,1,1,1,1,1,2,NA,3,1,3,4,2,41,2,3,10,3,50000,2,1,4,1,1,5,2,2,1,2,,1,6,1,2,2,3,0,0,0,1,2,4,1
33253,16,9,1.2925,1.20448491,3,2,,4,2,4,4,4,3,4,3,5,3,NA,4,3,2,0,2,38,2,3,9,2,5000,1,1,1,5,4,-2,2,3,2,15,,2,3,4,6,2,4,0,0,2,1,1,4,2
33254,16,9,0.8653,0.80637585,3,1,,6,4,3,2,2,3,4,3,4,4,NA,3,3,1,3,1,55,3,4,12,4,150000,3,1,4,1,1,5,1,2,1,2,,2,5,1,1,2,4,0,0,1,1,2,1,1
33255,16,9,0.4558,0.42476149,1,2,,4,2,1,1,1,2,2,2,2,2,NA,3,3,1,5,1,79,3,5,12,4,85000,2,1,5,1,1,5,1,5,3,2,,2,5,1,5,2,2,0,0,0,0,2,5,1
33256,16,9,0.6643,0.61906331,2,2,,4,1,2,0,0,0,0,0,3,3,NA,3,3,1,3,2,61,3,4,9,2,30000,1,1,3,1,1,4,1,3,2,11,,1,5,1,6,2,2,0,0,0,0,2,1,1
33257,16,9,0.5721,0.53314183,1,4,,3,4,2,0,0,0,0,0,2,2,NA,3,2,1,1,2,35,2,2,9,2,35000,1,3,5,1,1,5,1,7,3,11,,1,6,5,1,2,3,0,0,0,0,3,1,2
33259,16,9,0.662,0.61691993,3,2,,4,1,1,0,0,0,0,0,3,3,NA,3,2,1,3,1,84,3,5,9,2,20000,1,1,4,1,1,5,1,7,3,3,,2,5,1,5,2,2,0,0,0,0,2,1,1
33260,16,9,0.827,0.77068396,1,4,,3,2,1,1,1,1,2,2,1,3,NA,4,1,1,4,1,55,3,4,10,3,50000,2,1,4,1,1,5,1,7,3,3,,1,5,3,1,1,1,0,0,0,0,1,1,1
33261,16,9,0.5986,0.55783727,3,2,,4,4,4,4,4,4,4,4,6,4,NA,4,4,3,0,1,67,3,4,9,2,75000,2,1,4,1,1,5,1,5,3,2,,2,1,1,5,2,3,0,0,0,0,3,1,1
33262,16,9,0.7792,0.72613899,3,1,,6,4,4,4,4,4,4,4,6,4,NA,4,3,3,4,2,27,1,2,12,4,75000,2,1,2,3,2,1,1,1,1,15,,2,2,5,1,1,3,0,0,0,0,3,3,2
33263,16,9,0.7828,0.72949384,3,1,,6,1,2,2,2,2,4,3,6,3,NA,3,2,2,0,1,59,3,4,9,2,60000,2,1,3,3,1,4,1,3,2,3,,1,4,3,5,2,1,0,0,0,0,1,1,1
33264,16,9,0.7554,0.70395969,3,1,,6,4,4,4,4,4,4,4,6,4,NA,4,4,3,5,2,68,3,4,9,2,50000,2,1,1,2,2,1,1,4,2,14,,2,1,1,5,2,2,0,0,0,0,2,1,1
33265,16,9,1.1893,1.1083125,3,2,,4,2,2,3,3,3,4,4,2,2,NA,4,2,1,2,1,30,1,2,11,3,50000,2,1,4,1,1,5,1,2,1,2,,2,2,1,1,1,3,1,0,0,0,2,1,3
33266,16,9,0.6266,0.58393056,1,4,,3,2,1,1,1,1,1,1,1,1,NA,1,1,2,5,1,53,2,4,12,4,35000,1,1,4,1,1,5,1,6,3,3,,3,6,3,2,2,1,0,0,0,0,1,3,2
